chunk_id,orthogonal_time,linear_time,parousia,rome_iron_city,anamnesis,entelechy,logos,the_divine,gnosticism,two_source_cosmology,dreaming,childhood,death_rebirth,judgment,dionysos,zebra,valis_entity,pink_light,information,hologram,symmetry_breaking,music,fish_sign,maze,android,drug_perception,writing_process,garden,cat,rat
1978-10-10_SECTION_016_260,0,0,0,High,Low,0,Low,High,0,0,Medium,0,Medium,0,0,0,Medium,0,Low,0,0,0,Low,0,0,0,Low,0,High,High
1978-10-10_SECTION_016_261,0,0,0,High,Low,0,Medium,Medium,0,High,Medium,0,0,0,0,0,High,0,High,0,0,0,0,0,Low,Low,Medium,0,High,High
1978-10-10_SECTION_016_262,0,0,0,High,Low,Low,High,High,0,Medium,High,Medium,High,0,0,0,High,0,Low,0,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_263,0,Low,0,0,Low,0,Low,High,High,High,High,0,High,0,0,0,High,0,0,0,0,Medium,High,0,Medium,Medium,0,High,Medium,High
1978-10-10_SECTION_016_264,0,0,0,Low,0,0,Medium,High,Medium,Medium,Medium,0,Medium,0,0,0,High,0,High,0,0,0,High,0,0,Medium,Low,Medium,Medium,High
1978-10-10_SECTION_016_265,0,0,0,Medium,0,0,Low,High,High,Medium,Medium,Low,High,0,0,0,High,0,Medium,0,0,0,0,0,0,0,0,Low,Low,High
1978-10-10_SECTION_016_266,0,0,0,High,Low,0,Low,High,Low,Medium,Low,Low,Low,0,0,0,Medium,0,High,0,0,0,Low,0,0,Medium,Medium,0,Medium,High
1978-10-10_SECTION_016_267,0,0,0,High,Medium,0,High,High,0,0,0,0,Medium,0,0,0,High,0,High,0,0,0,Low,0,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_268,0,0,0,0,Low,0,Medium,High,0,High,0,Medium,High,0,Low,0,High,0,0,0,0,0,0,0,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_269,0,0,0,0,0,0,Low,High,0,0,0,Low,Medium,0,Medium,0,High,0,Medium,0,0,0,0,0,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_27,0,0,0,Medium,Low,0,Medium,High,0,High,High,0,Low,0,Low,High,Medium,0,High,Low,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_270,0,0,0,0,Medium,0,Medium,High,Low,High,0,Medium,Medium,0,0,0,High,0,Low,0,0,0,0,0,0,Medium,Low,0,0,High
1978-10-10_SECTION_016_271,0,0,0,Low,0,0,Medium,High,0,Medium,Medium,0,Low,0,0,0,High,0,0,0,0,0,0,0,0,High,0,0,Medium,Medium
1978-10-10_SECTION_016_272,0,0,0,0,0,0,Low,High,0,High,Medium,0,0,0,0,0,High,0,0,0,0,0,0,0,0,High,0,0,Medium,Medium
1978-10-10_SECTION_016_273,0,0,0,High,High,0,0,High,0,High,0,0,0,0,0,0,High,0,0,0,0,0,Low,0,0,Medium,0,0,0,Medium
1978-10-10_SECTION_016_274,0,0,0,Low,Low,0,Medium,High,0,Low,Low,0,0,0,0,0,High,0,0,0,0,0,0,0,0,High,0,0,Low,High
1978-10-10_SECTION_016_275,0,0,0,Medium,Medium,0,0,High,0,High,Medium,0,0,0,0,0,High,0,0,0,0,0,0,0,Low,Medium,0,0,High,High
1978-10-10_SECTION_016_276,0,0,0,Low,Medium,0,0,Medium,High,Low,0,0,0,0,0,0,Medium,0,Low,0,0,0,0,0,0,Medium,0,0,Medium,Medium
1978-10-10_SECTION_016_277,0,0,Medium,0,Medium,0,Low,High,High,Low,Low,0,Medium,Low,0,0,Low,0,Low,0,0,0,0,Low,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_278,0,Low,Medium,Low,Medium,0,Medium,High,Medium,Medium,0,0,Low,Low,0,0,Low,0,0,0,0,0,0,Medium,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_279,0,Low,0,High,High,0,0,Medium,0,Low,0,0,Low,Low,0,0,Medium,0,0,0,0,0,0,0,0,Low,Low,Low,High,High
1978-10-10_SECTION_016_28,0,0,0,0,0,Medium,0,High,Medium,Medium,Medium,0,0,0,0,High,High,0,High,Medium,0,Medium,0,Low,0,0,Medium,0,0,High
1978-10-10_SECTION_016_280,0,0,0,Medium,High,0,Low,Medium,0,Medium,Low,0,0,0,0,0,High,0,Medium,0,0,0,Low,0,0,High,Low,0,High,High
1978-10-10_SECTION_016_281,0,0,0,Medium,Medium,0,Medium,Medium,High,Low,Medium,0,Low,0,0,0,High,0,0,0,0,Low,0,0,0,High,Medium,0,Medium,High
1978-10-10_SECTION_016_282,0,Low,0,High,High,0,Low,High,0,Medium,Medium,Medium,0,0,0,0,Medium,0,Low,0,0,0,Medium,0,0,High,0,0,0,Medium
1978-10-10_SECTION_016_283,0,Low,0,High,Medium,0,0,High,Medium,Medium,Low,0,Low,0,0,0,0,0,Low,0,0,0,Low,0,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_284,0,Low,High,High,0,0,Low,High,Medium,Medium,Low,0,0,0,0,0,High,0,Low,0,0,0,Medium,Medium,0,Medium,Low,0,Medium,Medium
1978-10-10_SECTION_016_285,0,0,0,High,Medium,0,0,High,Low,0,0,0,0,0,0,0,Medium,0,0,0,0,0,Low,0,0,Low,0,0,High,High
1978-10-10_SECTION_016_286,0,0,0,High,High,0,Medium,Medium,Low,Medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Low,Medium,Medium
1978-10-10_SECTION_016_287,0,0,0,0,High,0,0,High,High,Medium,0,Low,Medium,0,High,0,Medium,0,Medium,0,0,0,Medium,0,0,Medium,Medium,0,Medium,Medium
1978-10-10_SECTION_016_288,0,0,0,0,Medium,0,Medium,High,High,Low,Medium,0,Low,0,0,0,High,0,0,0,0,0,0,Low,0,0,0,0,Medium,Medium
1978-10-10_SECTION_016_289,0,0,0,0,Medium,0,0,Medium,High,Medium,High,0,Medium,0,0,0,0,0,0,0,0,0,0,0,0,Medium,0,0,High,High
1978-10-10_SECTION_016_29,0,0,0,0,Low,0,0,High,Medium,0,0,0,0,0,0,High,Medium,0,0,Medium,0,0,0,0,0,High,Medium,0,High,High
1978-10-10_SECTION_016_290,0,0,0,Medium,Medium,0,0,High,High,Medium,High,0,0,0,0,0,High,0,0,0,0,0,Medium,0,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_291,0,0,0,Medium,0,0,Medium,High,High,Medium,Medium,0,Low,0,0,0,Low,0,Medium,0,0,0,Low,Low,0,Medium,0,0,High,High
1978-10-10_SECTION_016_292,0,0,0,0,Medium,0,Low,High,Medium,High,Medium,Medium,Low,0,0,0,High,0,0,0,0,0,Low,0,0,Medium,0,0,Medium,Medium
1978-10-10_SECTION_016_293,0,0,0,Low,Medium,0,High,High,0,Medium,Medium,0,Low,0,0,0,Medium,0,Low,0,0,0,0,Medium,0,Low,Low,0,High,High
1978-10-10_SECTION_016_294,0,0,0,High,Medium,Medium,High,High,High,High,Low,0,Low,0,0,0,Low,0,0,0,0,0,Low,0,0,0,0,0,Medium,Medium
1978-10-10_SECTION_016_295,0,0,Medium,High,Medium,Medium,High,High,Medium,0,0,0,0,0,0,0,High,0,Low,0,0,0,Medium,Low,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_296,0,0,0,High,0,0,Medium,High,High,Medium,Low,0,Medium,0,0,0,High,0,0,0,0,0,0,Low,0,Low,Low,0,Medium,Medium
1978-10-10_SECTION_016_297,0,0,0,Medium,High,0,Low,Medium,Low,High,Low,0,Medium,0,0,0,Medium,0,Low,0,0,0,Medium,0,0,Low,Low,0,Medium,Low
1978-10-10_SECTION_016_298,0,0,0,Low,High,0,High,High,0,Medium,Medium,0,0,0,0,Medium,High,0,Low,0,0,0,0,Medium,0,0,Low,0,Medium,High
1978-10-10_SECTION_016_299,0,0,0,Low,Medium,0,Low,High,0,Medium,Low,0,0,0,0,0,High,0,Medium,0,0,0,0,0,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_30,0,0,Low,0,0,Medium,Low,Medium,Low,Medium,Low,0,Low,0,0,High,High,0,Medium,High,0,0,0,High,0,Medium,High,0,Medium,High
1978-10-10_SECTION_016_300,0,0,0,0,High,Low,Low,High,0,0,Low,0,Low,0,0,0,High,0,Medium,0,0,0,0,0,0,0,Low,Low,Low,High
1978-10-10_SECTION_016_301,0,0,0,0,High,Low,Low,High,0,Medium,0,0,Medium,0,0,0,Medium,0,0,0,0,0,0,0,0,0,0,0,0,High
1978-10-10_SECTION_016_302,0,0,0,0,0,0,0,High,0,High,0,0,0,0,Medium,0,0,0,0,0,0,0,0,0,0,Medium,Medium,0,Low,Medium
1978-10-10_SECTION_016_303,0,0,0,0,0,0,0,High,0,0,0,0,0,0,0,0,High,0,High,Medium,0,0,0,0,0,Low,Medium,0,High,High
1978-10-10_SECTION_016_304,0,0,0,Medium,0,0,Low,High,0,Low,Low,0,0,0,0,0,High,0,High,High,0,0,Low,0,0,Medium,High,0,Medium,Low
1978-10-10_SECTION_016_305,0,0,0,0,0,0,Low,High,0,Medium,Low,0,0,0,0,0,High,0,Low,Low,0,0,Low,High,0,0,Medium,0,High,Medium
1978-10-10_SECTION_016_306,0,0,0,0,0,0,High,High,0,Low,0,0,Low,0,0,0,High,0,Medium,0,0,0,Low,0,0,Medium,High,0,Medium,Medium
1978-10-10_SECTION_016_307,0,0,0,Medium,0,0,0,High,0,0,Medium,0,0,0,0,0,Medium,0,High,Medium,0,0,Medium,0,0,Medium,High,0,High,High
1978-10-10_SECTION_016_308,0,0,0,Low,Medium,0,0,High,0,Low,Low,0,0,0,0,0,High,0,High,Low,0,0,High,0,0,Low,Medium,0,High,High
1978-10-10_SECTION_016_309,0,0,0,0,Low,Low,Medium,High,0,Low,Low,0,0,0,0,0,High,0,High,Low,0,0,High,Low,0,0,0,0,High,High
1978-10-10_SECTION_016_31,0,0,0,Low,0,Low,0,High,0,Low,Low,0,Medium,0,0,Medium,High,0,Medium,High,0,0,0,High,0,Low,Medium,0,0,High
1978-10-10_SECTION_016_310,0,0,0,Medium,Low,0,Low,High,0,Low,Medium,0,0,0,0,0,High,0,High,Low,0,0,Low,Low,0,0,0,0,Medium,High
1978-10-10_SECTION_016_311,0,0,Low,Medium,0,0,High,High,Medium,0,Medium,0,Medium,0,0,0,High,0,Medium,0,0,0,0,Low,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_312,0,0,0,Low,0,0,High,High,0,Medium,0,0,Low,0,0,0,High,0,High,0,0,High,0,0,0,Medium,Low,0,High,High
1978-10-10_SECTION_016_313,0,0,0,0,Low,0,Medium,High,0,Medium,High,Medium,High,0,0,0,Medium,0,High,0,0,High,0,0,0,High,Low,0,High,High
1978-10-10_SECTION_016_314,0,0,0,Medium,Low,0,High,High,Low,Medium,Low,0,Medium,0,0,0,High,0,High,0,0,Medium,Low,0,0,Low,Medium,0,High,High
1978-10-10_SECTION_016_315,0,0,0,High,Medium,0,High,High,0,Low,High,Low,Low,Low,0,0,High,0,Medium,0,0,Medium,Medium,0,0,Medium,Low,0,Low,High
1978-10-10_SECTION_016_316,0,0,Low,High,Low,0,High,High,0,0,Low,0,Low,0,0,0,High,0,High,Medium,0,0,Medium,0,0,0,0,0,Low,High
1978-10-10_SECTION_016_317,0,0,Low,High,Low,0,Medium,High,0,Medium,Low,Low,Low,0,0,0,Low,0,High,Medium,0,Medium,Low,0,0,0,0,0,Medium,Medium
1978-10-10_SECTION_016_318,0,0,0,Medium,Low,0,Medium,High,0,Low,Low,0,0,0,0,0,High,0,High,Low,0,Medium,Medium,0,0,High,Low,0,Medium,High
1978-10-10_SECTION_016_319,0,0,0,Medium,0,0,Medium,High,0,Low,0,0,0,0,0,0,High,0,Medium,0,0,0,Low,0,0,Low,Low,Medium,High,High
1978-10-10_SECTION_016_32,0,0,0,0,0,0,Medium,High,Low,Medium,Low,0,Medium,0,0,0,High,0,Low,0,0,Low,0,0,0,Medium,Medium,0,Low,High
1978-10-10_SECTION_016_320,0,0,0,Low,0,Low,Medium,High,0,Medium,0,0,0,0,0,0,Medium,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,High
1978-10-10_SECTION_016_321,0,0,0,0,0,0,High,High,Low,Low,0,0,0,0,Low,0,High,0,0,0,0,0,0,0,0,Low,0,0,Low,High
1978-10-10_SECTION_016_322,0,0,0,High,Low,0,High,High,0,Low,Low,0,0,0,0,0,High,0,0,0,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_323,0,0,0,High,0,Medium,High,High,Low,Low,0,0,Medium,0,0,0,High,0,Medium,0,0,Low,0,0,0,Low,Low,0,Low,High
1978-10-10_SECTION_016_324,0,0,0,Medium,0,Medium,High,High,Low,Medium,0,0,Medium,0,0,0,High,0,High,0,0,0,0,0,0,Low,Low,0,High,High
1978-10-10_SECTION_016_325,0,0,Low,Medium,0,0,High,High,0,0,Medium,0,0,0,0,0,High,0,Medium,Low,0,0,0,0,0,0,Low,Medium,Medium,High
1978-10-10_SECTION_016_326,0,0,0,High,Low,Low,Medium,High,0,High,Medium,0,Low,0,0,0,Medium,0,High,Medium,0,Low,0,0,0,0,0,0,Medium,High
1978-10-10_SECTION_016_327,0,0,0,Low,0,0,High,High,0,Medium,High,0,0,0,0,0,High,Low,High,Medium,0,0,Medium,0,0,0,0,0,Medium,High
1978-10-10_SECTION_016_328,0,0,0,0,High,0,High,Medium,0,Medium,Low,0,0,0,0,0,High,0,High,0,Low,Low,0,0,0,Low,Low,0,Medium,High
1978-10-10_SECTION_016_329,0,Low,0,0,0,0,High,High,0,High,Medium,0,0,0,0,0,High,0,Low,0,0,0,0,0,0,0,0,0,Medium,High
1978-10-10_SECTION_016_33,0,0,0,0,0,0,Low,High,Low,0,Low,0,Low,0,0,0,High,0,0,0,0,0,0,Medium,0,High,High,0,High,High
1978-10-10_SECTION_016_330,0,Low,0,Medium,0,0,Medium,High,Medium,High,Medium,0,Low,0,0,0,High,0,0,0,0,Low,Low,0,0,Medium,Low,0,Medium,High
1978-10-10_SECTION_016_331,Low,0,Low,High,Medium,0,Low,High,Medium,High,High,0,Medium,0,0,0,High,0,Medium,0,0,Low,0,0,0,High,0,Low,High,High
1978-10-10_SECTION_016_332,0,0,0,0,Medium,0,Medium,High,0,Medium,High,0,Low,0,0,0,High,0,Medium,0,0,0,Medium,Low,0,Low,0,0,Medium,Medium
1978-10-10_SECTION_016_333,0,0,0,0,Low,0,Low,High,Low,Medium,Medium,0,0,0,0,0,Medium,0,0,Low,0,Medium,Low,0,0,0,0,0,Medium,High
1978-10-10_SECTION_016_334,0,0,0,Low,Medium,0,Medium,High,Medium,Low,Medium,0,0,0,0,0,Low,0,0,Low,0,0,0,Low,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_335,0,0,0,Low,High,0,Medium,High,0,Low,High,0,0,0,0,0,Medium,0,Low,0,0,0,Low,0,0,Low,Low,0,High,High
1978-10-10_SECTION_016_336,0,0,0,0,0,0,Medium,High,0,Low,Low,0,0,0,0,0,Medium,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High
1978-10-10_SECTION_016_337,0,0,0,0,0,0,Medium,High,0,Medium,0,0,0,Low,0,0,High,0,0,0,0,0,Low,0,0,0,Low,0,Low,High
1978-10-10_SECTION_016_338,0,0,0,Medium,High,0,Medium,High,Medium,Medium,Low,0,0,Low,0,0,High,0,0,0,0,0,Medium,0,0,High,0,0,Medium,High
1978-10-10_SECTION_016_339,0,Low,Low,High,Low,Medium,0,High,0,Low,High,0,Low,Low,0,0,High,0,0,0,0,0,0,0,0,High,Low,0,Medium,High
1978-10-10_SECTION_016_34,Low,0,0,0,0,0,Medium,High,Low,Low,High,0,0,0,0,Medium,Medium,0,Medium,0,0,0,0,Medium,Low,Low,Medium,Low,Low,High
1978-10-10_SECTION_016_340,0,0,0,0,High,0,0,Low,0,Medium,0,0,Low,0,0,0,Low,0,Medium,0,0,0,Medium,0,0,0,0,0,Low,High
1978-10-10_SECTION_016_341,0,0,Medium,Low,Medium,0,0,High,Medium,0,0,0,0,0,0,0,High,0,Medium,0,0,0,Low,0,0,0,High,0,0,High
1978-10-10_SECTION_016_342,0,0,0,0,Medium,0,Medium,High,0,Medium,Low,0,0,Low,0,0,High,0,0,0,0,0,High,0,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_343,0,0,0,0,0,0,Low,High,0,Medium,Medium,0,Low,0,High,0,Medium,0,Low,Low,0,0,0,Low,0,High,0,0,High,High
1978-10-10_SECTION_016_344,0,0,Medium,Low,0,0,0,High,Medium,Medium,High,0,Medium,Medium,High,0,High,0,0,0,0,Low,0,0,0,High,0,0,Medium,High
1978-10-10_SECTION_016_345,0,0,Medium,0,0,0,0,High,0,Low,High,0,High,Medium,0,0,High,0,Low,0,0,0,0,0,0,0,0,0,Low,High
1978-10-10_SECTION_016_346,0,0,High,0,0,0,Medium,High,0,Low,Medium,0,High,0,0,0,Medium,0,0,0,0,0,0,0,0,Low,0,0,Medium,High
1978-10-10_SECTION_016_347,0,0,High,0,0,0,0,Medium,0,Medium,Medium,0,Low,0,0,0,Medium,0,Medium,0,0,0,0,0,0,Low,0,0,High,High
1978-10-10_SECTION_016_348,0,0,High,0,Low,0,High,High,Low,Medium,0,0,0,0,0,0,High,0,Medium,0,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_349,0,0,High,Medium,0,0,Medium,High,0,Low,0,0,High,0,0,0,High,0,Low,0,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_35,0,Medium,0,0,Medium,0,0,Medium,0,0,Medium,0,Low,0,0,0,Medium,0,Low,0,0,0,High,0,0,Medium,Medium,Low,Medium,High
1978-10-10_SECTION_016_350,0,Medium,Medium,0,Low,0,Medium,High,0,High,0,0,Medium,0,0,0,High,0,Low,0,0,0,0,0,0,0,0,0,Medium,High
1978-10-10_SECTION_016_351,0,Low,0,0,0,0,0,High,0,Medium,0,0,0,0,0,0,High,0,High,0,0,Medium,0,0,0,0,Low,0,Medium,High
1978-10-10_SECTION_016_352,0,Low,0,Low,0,0,0,High,0,0,0,0,0,0,0,0,Medium,0,High,0,0,0,0,0,Medium,Medium,0,0,Medium,High
1978-10-10_SECTION_016_353,0,0,0,0,Medium,0,Low,High,0,Medium,Medium,0,0,0,0,0,High,0,High,0,0,Medium,0,Medium,0,0,0,0,Medium,High
1978-10-10_SECTION_016_354,0,0,Medium,0,0,0,Medium,High,0,Medium,Medium,0,High,0,0,0,Medium,0,High,0,0,High,0,0,0,Medium,0,0,Medium,High
1978-10-10_SECTION_016_355,0,0,0,0,0,0,High,High,0,High,High,0,Medium,0,High,0,High,0,High,0,0,0,0,Low,0,0,Low,0,Medium,High
1978-10-10_SECTION_016_356,0,0,0,Low,Medium,0,Medium,High,0,0,Low,0,Low,0,High,0,High,0,0,0,0,0,0,0,Low,0,High,0,Medium,High
1978-10-10_SECTION_016_357,0,0,Medium,Medium,Medium,0,0,High,0,Low,Low,0,Low,0,0,0,Low,0,High,0,Low,0,0,0,0,Medium,0,0,Low,High
1978-10-10_SECTION_016_358,0,0,Medium,0,0,Low,0,High,0,Medium,High,Low,Medium,0,0,0,Low,0,Low,0,0,Low,0,0,0,Low,0,0,Low,High
1978-10-10_SECTION_016_359,0,0,0,0,Medium,0,0,High,High,Medium,High,0,High,0,0,0,0,0,0,0,0,0,0,Medium,0,0,Low,0,0,Medium
1978-10-10_SECTION_016_36,0,Low,0,Low,0,Low,0,High,High,Medium,0,0,Medium,0,0,0,High,0,0,Low,0,0,Low,0,0,Medium,Medium,0,High,High
1978-10-10_SECTION_016_360,0,0,0,0,Medium,0,Medium,High,High,Medium,Low,0,Medium,0,High,0,High,0,Low,0,0,0,0,0,0,0,Medium,0,Medium,High
1978-10-10_SECTION_016_361,0,0,0,Medium,Medium,0,0,High,0,Medium,Medium,0,Medium,0,High,0,High,0,Medium,0,0,0,0,0,Low,0,High,0,Medium,High
1978-10-10_SECTION_016_362,0,0,0,Low,0,0,Low,High,0,Medium,High,0,Low,0,0,0,Low,0,Low,0,0,0,0,0,0,Medium,0,0,Medium,Medium
1978-10-10_SECTION_016_363,0,0,0,Low,0,0,Low,High,0,Medium,High,0,0,0,0,0,High,0,Low,0,0,0,0,0,0,Low,0,0,Medium,Medium
1978-10-10_SECTION_016_364,0,0,0,0,0,0,0,High,0,Medium,High,0,0,0,0,0,Low,0,High,0,0,0,0,0,0,0,0,0,0,Medium
1978-10-10_SECTION_016_37,0,0,0,0,0,0,Low,High,0,Low,High,0,Low,0,0,Medium,Medium,0,Medium,0,0,0,Medium,Low,0,0,Medium,Medium,Medium,High
1978-10-10_SECTION_016_38,0,0,0,0,High,0,0,High,Low,High,Medium,0,Low,0,0,High,Medium,0,Low,0,0,Low,Medium,0,Medium,0,High,0,High,High
1978-10-10_SECTION_016_39,0,0,0,Medium,Medium,0,Low,High,Medium,High,0,0,Medium,0,0,0,High,0,High,0,0,0,0,0,0,Low,Low,0,High,High
1978-10-10_SECTION_016_40,0,0,0,Low,0,0,High,High,Medium,Medium,0,0,Medium,0,0,Medium,High,0,High,0,0,0,Low,Low,0,Medium,Low,0,High,High
1978-10-10_SECTION_016_41,0,0,0,Low,High,0,Medium,High,0,Medium,Medium,Low,Medium,0,0,0,High,0,Medium,Medium,0,0,Low,Medium,0,Low,Medium,0,Medium,High
1978-10-10_SECTION_016_42,0,0,0,Low,Low,0,0,Medium,0,Low,Low,Medium,0,0,0,Medium,High,0,Medium,0,0,0,0,Medium,0,Medium,High,0,Low,High
1978-10-10_SECTION_016_43,0,Low,0,0,High,0,0,Medium,0,Medium,Medium,0,Medium,0,0,High,Low,0,Medium,Low,0,0,0,0,0,Low,0,0,0,High
1978-10-10_SECTION_016_44,0,Low,0,0,High,0,Low,High,Medium,Medium,High,0,0,0,0,0,High,0,Medium,High,0,0,Low,Medium,0,0,0,0,Medium,High
1978-10-10_SECTION_016_45,0,0,0,0,0,0,0,Medium,0,Low,Low,0,0,0,0,Medium,High,0,High,High,0,0,0,0,0,Medium,Medium,0,Low,High
1978-10-10_SECTION_016_46,0,0,0,0,0,0,Medium,Medium,Low,High,Medium,0,High,0,0,0,High,0,Medium,0,0,0,0,0,0,Low,Medium,0,Medium,High
1978-10-10_SECTION_016_47,0,0,0,0,Medium,0,Medium,High,Medium,Medium,Medium,0,High,Low,0,High,High,0,0,0,0,0,0,0,0,Medium,Medium,0,Medium,High
1978-10-10_SECTION_016_48,0,0,0,0,Low,0,Low,High,0,Medium,Medium,Low,Medium,0,0,High,High,0,Medium,0,0,0,0,0,0,Medium,0,0,Low,High
1978-10-10_SECTION_016_49,0,0,0,0,0,0,0,Medium,0,High,Medium,0,Low,0,0,Medium,High,0,Medium,Low,0,0,0,0,0,High,Low,0,Medium,High
1978-10-10_SECTION_016_50,Low,0,0,Medium,Low,0,Medium,High,0,Medium,Medium,0,0,0,0,0,Medium,0,High,Low,0,0,0,Low,0,Low,Medium,0,Medium,High
1978-10-10_SECTION_016_51,Medium,Low,0,High,0,0,Medium,High,0,High,Medium,0,Low,0,0,Medium,High,0,Medium,0,0,0,Low,0,Low,Low,Medium,0,High,High
1978-10-10_SECTION_016_52,0,0,Medium,High,0,0,High,High,0,Medium,Medium,0,Low,0,0,High,High,0,High,Medium,0,0,0,0,0,0,Medium,0,Low,High
1978-10-10_SECTION_016_53,0,0,Medium,Medium,Low,0,Medium,High,High,High,Medium,0,Low,0,0,0,High,0,Medium,0,0,0,0,0,0,0,Low,0,0,High
1978-10-10_SECTION_016_54,0,0,Low,0,Low,0,Medium,High,Low,High,Medium,0,Low,0,0,Medium,Medium,0,High,0,0,0,Low,0,0,Medium,Low,0,Low,High
1978-10-10_SECTION_016_55,0,Low,0,Medium,Low,0,0,0,Low,Medium,0,0,0,0,0,High,Low,0,Medium,0,0,0,Medium,0,0,High,Low,0,Medium,High
1978-10-10_SECTION_016_56,0,Medium,0,Medium,Low,0,Low,High,0,High,Medium,0,Medium,0,0,Medium,Medium,0,Medium,Low,0,Low,Medium,0,0,Low,High,Low,Medium,High
1978-10-10_SECTION_016_57,0,0,0,0,Medium,0,0,High,0,Low,Medium,0,High,0,0,0,Low,0,0,Medium,0,0,0,0,0,High,Medium,0,Medium,High
1978-10-10_SECTION_016_58,0,0,0,High,0,0,Low,0,Low,Medium,Medium,0,Low,0,0,0,Medium,0,Medium,0,0,0,Medium,0,0,High,Medium,0,High,High
1978-10-10_SECTION_016_59,0,0,0,0,Medium,0,High,High,0,Medium,Medium,0,Low,0,0,0,Medium,0,0,Low,0,0,0,0,0,0,High,0,0,High
1978-10-10_SECTION_016_60,Medium,Low,0,0,High,0,Medium,High,Medium,Medium,0,0,High,0,0,0,High,0,High,Low,0,0,Low,0,0,Medium,Medium,0,Low,High
1978-10-10_SECTION_016_61,0,0,0,0,Low,0,0,High,0,Low,Low,Low,Low,0,0,0,High,0,Medium,0,0,Low,Low,0,0,Medium,High,0,Medium,High
1978-10-10_SECTION_016_62,0,0,0,0,0,0,Medium,High,Low,Medium,Medium,0,Low,Low,0,0,Low,0,Low,0,Low,0,Low,0,0,0,High,0,Medium,High
1978-10-10_SECTION_016_63,0,0,0,0,0,0,High,Medium,0,Medium,0,0,Medium,0,0,0,Medium,0,Medium,0,0,0,0,Low,0,Low,High,0,High,Medium
1978-10-10_SECTION_016_64,0,0,0,0,0,0,Low,High,0,Medium,Medium,0,Medium,0,0,0,High,0,Medium,0,0,0,Low,0,0,Low,High,0,Medium,High
1978-10-10_SECTION_016_65,0,0,Low,Low,Low,0,Medium,High,0,Medium,Medium,0,Medium,0,0,0,Low,0,Low,0,0,0,High,0,Low,Low,High,0,Medium,High
1978-10-10_SECTION_016_66,0,0,0,Low,Low,0,Low,High,0,High,High,Medium,Medium,0,0,0,High,0,Medium,0,0,0,High,Low,Low,Low,High,0,0,High
1978-10-10_SECTION_016_67,0,0,0,0,Medium,0,Medium,Low,0,Medium,0,Medium,Low,0,0,0,Medium,0,Medium,0,0,0,0,0,0,0,Medium,0,Medium,Medium
1978-10-10_SECTION_016_68,0,0,0,0,Medium,0,Low,High,Low,Low,Medium,0,Low,0,0,0,Low,0,Medium,0,Low,0,Medium,0,0,0,Low,0,Medium,High
1978-10-10_SECTION_016_69,0,0,0,0,Low,0,High,High,0,0,Low,Medium,0,0,Low,0,Medium,0,Low,Low,Low,0,Low,Low,0,0,High,Medium,Low,Medium
1978-10-10_SECTION_016_70,0,0,0,0,Medium,0,Medium,High,0,0,0,0,0,0,0,0,High,0,0,0,0,0,Low,Low,0,0,Medium,0,Low,High
1978-10-10_SECTION_016_71,0,Low,0,0,0,0,High,High,0,Medium,Medium,0,Low,Low,0,0,High,0,Medium,0,0,0,0,Medium,0,Low,High,0,Medium,High
1978-10-10_SECTION_016_72,0,0,0,Low,0,0,Medium,High,Low,Low,Medium,Low,Low,0,0,0,Medium,0,Medium,0,0,0,0,0,0,High,Low,0,Medium,High
1978-10-10_SECTION_016_73,0,0,0,0,0,0,Medium,High,0,Medium,0,0,0,0,0,0,Low,0,High,0,0,0,Low,0,0,0,Medium,Low,Medium,High
1978-10-10_SECTION_016_74,0,0,Low,High,0,0,0,High,Low,Medium,Medium,0,Low,Low,Low,0,0,0,High,0,0,0,0,0,0,0,High,0,Medium,Medium
1978-10-10_SECTION_016_75,0,0,0,High,Low,0,0,High,0,Medium,High,0,High,Low,0,0,High,0,High,0,0,0,0,0,0,Low,High,0,Low,High
1978-10-10_SECTION_016_76,0,0,0,Medium,0,0,High,High,0,Low,Medium,Medium,Medium,0,0,0,Medium,0,0,0,0,0,0,0,0,Low,Medium,Low,Medium,High
1978-10-10_SECTION_016_77,0,0,0,0,0,Low,High,High,0,Medium,Medium,0,Medium,0,0,0,Low,0,High,0,0,Low,0,0,0,Low,0,0,Medium,High
